t_series
2023-01-23 20:51:08
2023-01-23 20:51:28
2023-01-23 20:51:48
2023-01-23 20:52:08
2023-01-23 20:52:28
2023-01-23 20:52:48
2023-01-23 20:53:09
2023-01-23 20:53:29
2023-01-23 20:53:49
2023-01-23 20:54:09
2023-01-23 20:54:29
2023-01-23 20:54:49
2023-01-23 20:55:09
2023-01-23 20:55:29
2023-01-23 20:55:49
2023-01-23 20:56:09
2023-01-23 20:56:29
2023-01-23 20:56:49
2023-01-23 20:57:09
2023-01-23 20:57:29
2023-01-23 20:57:49
2023-01-23 20:58:09
2023-01-23 20:58:29
2023-01-23 20:58:49
2023-01-23 20:59:09
2023-01-23 20:59:29
2023-01-23 20:59:49
2023-01-23 21:00:09
2023-01-23 21:00:29
2023-01-23 21:00:49
2023-01-23 21:01:09
2023-01-23 21:01:29
2023-01-23 21:01:49
2023-01-23 21:02:09
2023-01-23 21:02:29
2023-01-23 21:02:49
2023-01-23 21:03:09
2023-01-23 21:03:29
2023-01-23 21:03:49
2023-01-23 21:04:09
2023-01-23 21:04:29
2023-01-23 21:04:49
2023-01-23 21:05:09
2023-01-23 21:05:29
2023-01-23 21:05:49
2023-01-23 21:06:09
2023-01-23 21:06:29
2023-01-23 21:06:49
2023-01-23 21:07:09
2023-01-23 21:07:29
2023-01-23 21:07:49
2023-01-23 21:08:09
2023-01-23 21:08:29
2023-01-23 21:08:49
2023-01-23 21:09:09
2023-01-23 21:09:29
2023-01-23 21:09:49
2023-01-23 21:10:09
2023-01-23 21:10:29
2023-01-23 21:10:49
2023-01-23 21:11:09
2023-01-23 21:11:29
2023-01-23 21:11:49
2023-01-23 21:12:09
2023-01-23 21:12:29
2023-01-23 21:12:49
2023-01-23 21:13:09
2023-01-23 21:13:29
2023-01-23 21:13:49
2023-01-23 21:14:09
2023-01-23 21:14:29
2023-01-23 21:14:49
2023-01-23 21:15:09
2023-01-23 21:15:29
2023-01-23 21:15:49
2023-01-23 21:16:09
2023-01-23 21:16:29
2023-01-23 21:16:49
2023-01-23 21:17:09
2023-01-23 21:17:29
2023-01-23 21:17:49
2023-01-23 21:18:09
2023-01-23 21:18:29
2023-01-23 21:18:49
2023-01-23 21:19:09
2023-01-23 21:19:29
2023-01-23 21:19:50
2023-01-23 21:20:10
2023-01-23 21:20:30
2023-01-23 21:20:50
2023-01-23 21:21:10
2023-01-23 21:21:30
2023-01-23 21:21:50
2023-01-23 21:22:10
2023-01-23 21:22:30
2023-01-23 21:22:50
2023-01-23 21:23:10
2023-01-23 21:23:30
2023-01-23 21:23:50
2023-01-23 21:24:10
2023-01-23 21:24:30
2023-01-23 21:24:50
2023-01-23 21:25:10
2023-01-23 21:25:30
2023-01-23 21:25:50
2023-01-23 21:26:10
2023-01-23 21:26:30
2023-01-23 21:26:50
2023-01-23 21:27:10
2023-01-23 21:27:30
2023-01-23 21:27:50
2023-01-23 21:28:10
2023-01-23 21:28:30
2023-01-23 21:28:50
2023-01-23 21:29:10
2023-01-23 21:29:30
2023-01-23 21:29:50
2023-01-23 21:30:10
2023-01-23 21:30:30
2023-01-23 21:30:50
2023-01-23 21:31:10
2023-01-23 21:31:30
2023-01-23 21:31:50
2023-01-23 21:32:10
2023-01-23 21:32:30
2023-01-23 21:32:50
2023-01-23 21:33:10
2023-01-23 21:33:30
2023-01-23 21:33:50
2023-01-23 21:34:10
2023-01-23 21:34:30
2023-01-23 21:34:50
2023-01-23 21:35:10
2023-01-23 21:35:30
2023-01-23 21:35:50
2023-01-23 21:36:10
2023-01-23 21:36:30
2023-01-23 21:36:50
2023-01-23 21:37:10
2023-01-23 21:37:30
2023-01-23 21:37:50
2023-01-23 21:38:10
2023-01-23 21:38:30
2023-01-23 21:38:50
2023-01-23 21:39:10
2023-01-23 21:39:30
2023-01-23 21:39:50
2023-01-23 21:40:10
2023-01-23 21:40:30
2023-01-23 21:40:50
2023-01-23 21:41:10
2023-01-23 21:41:30
2023-01-23 21:41:50
2023-01-23 21:42:10
2023-01-23 21:42:30
2023-01-23 21:42:50
2023-01-23 21:43:10
2023-01-23 21:43:30
2023-01-23 21:43:50
2023-01-23 21:44:10
2023-01-23 21:44:30
2023-01-23 21:44:50
2023-01-23 21:45:10
2023-01-23 21:45:30
2023-01-23 21:45:50
2023-01-23 21:46:10
2023-01-23 21:46:31
2023-01-23 21:46:51
2023-01-23 21:47:03
2023-01-23 21:47:29
2023-01-23 21:47:49
2023-01-23 21:48:09
2023-01-23 21:48:29
2023-01-23 21:48:49
2023-01-23 21:49:09
2023-01-23 21:49:29
2023-01-23 21:49:49
2023-01-23 21:50:09
2023-01-23 21:50:29
2023-01-23 21:50:49
2023-01-23 21:51:09
2023-01-23 21:51:29
2023-01-23 21:51:49
2023-01-23 21:52:09
2023-01-23 21:52:29
2023-01-23 21:52:49
2023-01-23 21:53:09
2023-01-23 21:53:29
2023-01-23 21:53:49
2023-01-23 21:54:09
2023-01-23 21:54:29
2023-01-23 21:54:49
2023-01-23 21:55:09
2023-01-23 21:55:29
2023-01-23 21:55:49
2023-01-23 21:56:09
2023-01-23 21:56:29
2023-01-23 21:56:49
2023-01-23 21:57:09
2023-01-23 21:57:29
2023-01-23 21:57:49
2023-01-23 21:58:09
2023-01-23 21:58:29
2023-01-23 21:58:49
2023-01-23 21:59:09
2023-01-23 21:59:29
2023-01-23 21:59:49
2023-01-23 22:00:09
2023-01-23 22:00:29
2023-01-23 22:00:49
2023-01-23 22:01:09
2023-01-23 22:01:29
2023-01-23 22:01:49
2023-01-23 22:02:09
2023-01-23 22:02:29
2023-01-23 22:02:49
2023-01-23 22:03:09
2023-01-23 22:03:29
2023-01-23 22:03:49
2023-01-23 22:04:09
2023-01-23 22:04:29
2023-01-23 22:04:49
2023-01-23 22:05:09
2023-01-23 22:05:29
2023-01-23 22:05:49
2023-01-23 22:06:09
2023-01-23 22:06:29
2023-01-23 22:06:49
2023-01-23 22:07:09
2023-01-23 22:07:29
2023-01-23 22:07:49
2023-01-23 22:08:09
2023-01-23 22:08:29
2023-01-23 22:08:49
2023-01-23 22:09:09
2023-01-23 22:09:30
2023-01-23 22:09:50
2023-01-23 22:10:10
2023-01-23 22:10:30
2023-01-23 22:10:50
2023-01-23 22:11:10
2023-01-23 22:11:30
2023-01-23 22:11:50
2023-01-23 22:12:10
2023-01-23 22:12:30
2023-01-23 22:12:50
2023-01-23 22:13:10
2023-01-23 22:13:30
2023-01-23 22:13:50
2023-01-23 22:14:10
2023-01-23 22:14:30
2023-01-23 22:14:50
2023-01-23 22:15:10
2023-01-23 22:15:30
2023-01-23 22:15:50
2023-01-23 22:16:10
2023-01-23 22:16:30
2023-01-23 22:16:50
2023-01-23 22:17:10
2023-01-23 22:17:30
2023-01-23 22:17:50
2023-01-23 22:18:10
2023-01-23 22:18:30
2023-01-23 22:18:50
2023-01-23 22:19:10
2023-01-23 22:19:30
2023-01-23 22:19:50
2023-01-23 22:20:10
2023-01-23 22:20:30
2023-01-23 22:20:50
2023-01-23 22:21:10
2023-01-23 22:21:30
2023-01-23 22:21:50
2023-01-23 22:22:10
2023-01-23 22:22:30
2023-01-23 22:22:50
2023-01-23 22:23:10
2023-01-23 22:23:30
2023-01-23 22:23:50
2023-01-23 22:24:10
2023-01-23 22:24:30
2023-01-23 22:24:50
2023-01-23 22:25:10
2023-01-23 22:25:30
2023-01-23 22:25:50
2023-01-23 22:26:10
2023-01-23 22:26:30
2023-01-23 22:26:50
2023-01-23 22:27:10
2023-01-23 22:27:30
2023-01-23 22:27:50
2023-01-23 22:28:10
2023-01-23 22:28:30
2023-01-23 22:28:50
2023-01-23 22:29:10
2023-01-23 22:29:30
2023-01-23 22:29:50
2023-01-23 22:30:10
2023-01-23 22:30:30
2023-01-23 22:30:50
2023-01-23 22:31:10
2023-01-23 22:31:30
2023-01-23 22:31:50
2023-01-23 22:32:10
2023-01-23 22:32:30
2023-01-23 22:32:50
2023-01-23 22:33:10
2023-01-23 22:33:30
2023-01-23 22:33:50
2023-01-23 22:34:10
2023-01-23 22:34:30
2023-01-23 22:34:50
2023-01-23 22:35:10
2023-01-23 22:35:30
2023-01-23 22:35:50
2023-01-23 22:36:11
2023-01-23 22:36:31
2023-01-23 22:36:51
2023-01-23 22:37:11
2023-01-23 22:37:31
2023-01-23 22:37:51
2023-01-23 22:38:11
2023-01-23 22:38:31
2023-01-23 22:38:51
2023-01-23 22:39:11
2023-01-23 22:39:31
2023-01-23 22:39:51
2023-01-23 22:40:11
2023-01-23 22:40:31
2023-01-23 22:40:51
2023-01-23 22:41:11
2023-01-23 22:41:31
2023-01-23 22:41:51
2023-01-23 22:42:11
2023-01-23 22:42:31
2023-01-23 22:42:51
2023-01-23 22:43:11
2023-01-23 22:43:31
2023-01-23 22:43:51
2023-01-23 22:44:11
2023-01-23 22:44:31
2023-01-23 22:44:51
2023-01-23 22:45:11
2023-01-23 22:45:31
2023-01-23 22:45:51
2023-01-23 22:46:11
2023-01-23 22:46:31
2023-01-23 22:46:51
2023-01-23 22:47:11
2023-01-23 22:47:31
2023-01-23 22:47:51
2023-01-23 22:48:11
2023-01-23 22:48:31
2023-01-23 22:48:51
2023-01-23 22:49:11
2023-01-23 22:49:31
2023-01-23 22:49:51
2023-01-23 22:50:11
2023-01-23 22:50:31
2023-01-23 22:50:51
2023-01-23 22:51:11
2023-01-23 22:51:31
2023-01-23 22:51:51
2023-01-23 22:52:11
2023-01-23 22:52:31
2023-01-23 22:52:51
2023-01-23 22:53:11
2023-01-23 22:53:31
2023-01-23 22:53:51
2023-01-23 22:54:11
2023-01-23 22:54:31
2023-01-23 22:54:51
2023-01-23 22:55:11
2023-01-23 22:55:31
2023-01-23 22:55:51
2023-01-23 22:56:11
2023-01-23 22:56:31
2023-01-23 22:56:51
2023-01-23 22:57:11
2023-01-23 22:57:31
2023-01-23 22:57:51
2023-01-23 22:58:11
2023-01-23 22:58:31
2023-01-23 22:58:51
2023-01-23 22:59:11
2023-01-23 22:59:31
2023-01-23 22:59:51
2023-01-23 23:00:11
2023-01-23 23:00:31
2023-01-23 23:00:51
2023-01-23 23:01:11
2023-01-23 23:01:31
2023-01-23 23:01:51
2023-01-23 23:02:11
2023-01-23 23:02:31
2023-01-23 23:02:52
2023-01-23 23:03:12
2023-01-23 23:03:32
2023-01-23 23:03:52
2023-01-23 23:04:12
2023-01-23 23:04:32
2023-01-23 23:04:52
2023-01-23 23:05:12
2023-01-23 23:05:32
2023-01-23 23:05:52
2023-01-23 23:06:12
2023-01-23 23:06:32
2023-01-23 23:06:52
2023-01-23 23:07:12
2023-01-23 23:07:32
2023-01-23 23:07:52
2023-01-23 23:08:12
2023-01-23 23:08:32
2023-01-23 23:08:52
2023-01-23 23:09:12
2023-01-23 23:09:32
2023-01-23 23:09:52
2023-01-23 23:10:12
2023-01-23 23:10:32
2023-01-23 23:10:52
2023-01-23 23:11:12
2023-01-23 23:11:32
2023-01-23 23:11:52
2023-01-23 23:12:12
2023-01-23 23:12:32
2023-01-23 23:12:52
2023-01-23 23:13:12
2023-01-23 23:13:32
2023-01-23 23:13:52
2023-01-23 23:14:12
2023-01-23 23:14:32
2023-01-23 23:14:52
2023-01-23 23:15:12
2023-01-23 23:15:32
2023-01-23 23:15:52
2023-01-23 23:16:12
2023-01-23 23:16:32
2023-01-23 23:16:52
2023-01-23 23:17:12
2023-01-23 23:17:32
2023-01-23 23:17:52
2023-01-23 23:18:12
2023-01-23 23:18:32
2023-01-23 23:18:52
2023-01-23 23:19:12
2023-01-23 23:19:32
2023-01-23 23:19:52
2023-01-23 23:20:12
2023-01-23 23:20:32
2023-01-23 23:20:52
2023-01-23 23:21:12
2023-01-23 23:21:32
2023-01-23 23:21:52
2023-01-23 23:22:12
2023-01-23 23:22:32
2023-01-23 23:22:52
2023-01-23 23:23:12
2023-01-23 23:23:32
2023-01-23 23:23:52
2023-01-23 23:24:12
2023-01-23 23:24:32
2023-01-23 23:24:52
2023-01-23 23:25:12
2023-01-23 23:25:32
2023-01-23 23:25:52
2023-01-23 23:26:12
2023-01-23 23:26:32
2023-01-23 23:26:52
2023-01-23 23:27:12
2023-01-23 23:27:32
2023-01-23 23:27:52
2023-01-23 23:28:12
2023-01-23 23:28:32
2023-01-23 23:28:52
2023-01-23 23:29:12
2023-01-23 23:29:33
2023-01-23 23:29:53
2023-01-23 23:30:13
2023-01-23 23:30:33
2023-01-23 23:30:53
2023-01-23 23:31:13
2023-01-23 23:31:33
2023-01-23 23:31:53
2023-01-23 23:32:13
2023-01-23 23:32:33
2023-01-23 23:32:53
2023-01-23 23:33:13
2023-01-23 23:33:33
2023-01-23 23:33:53
2023-01-23 23:34:13
2023-01-23 23:34:33
2023-01-23 23:34:53
2023-01-23 23:35:13
2023-01-23 23:35:33
2023-01-23 23:35:53
2023-01-23 23:36:13
2023-01-23 23:36:33
2023-01-23 23:36:53
2023-01-23 23:37:13
2023-01-23 23:37:33
2023-01-23 23:37:53
2023-01-23 23:38:13
2023-01-23 23:38:33
2023-01-23 23:38:53
2023-01-23 23:39:13
2023-01-23 23:39:33
2023-01-23 23:39:53
2023-01-23 23:40:13
2023-01-23 23:40:33
2023-01-23 23:40:53
2023-01-23 23:41:13
2023-01-23 23:41:33
2023-01-23 23:41:53
2023-01-23 23:42:13
2023-01-23 23:42:33
2023-01-23 23:42:53
2023-01-23 23:43:13
2023-01-23 23:43:33
2023-01-23 23:43:53
2023-01-23 23:44:13
2023-01-23 23:44:33
2023-01-23 23:44:53
2023-01-23 23:45:13
2023-01-23 23:45:33
2023-01-23 23:45:53
2023-01-23 23:46:13
2023-01-23 23:46:33
2023-01-23 23:46:53
2023-01-23 23:47:13
2023-01-23 23:47:33
2023-01-23 23:47:53
2023-01-23 23:48:13
2023-01-23 23:48:33
2023-01-23 23:48:53
2023-01-23 23:49:13
2023-01-23 23:49:33
2023-01-23 23:49:53
2023-01-23 23:50:13
2023-01-23 23:50:33
2023-01-23 23:50:53
2023-01-23 23:51:13
2023-01-23 23:51:33
2023-01-23 23:51:53
2023-01-23 23:52:13
2023-01-23 23:52:33
2023-01-23 23:52:53
2023-01-23 23:53:13
2023-01-23 23:53:33
